2025-07-01 00:01:30.251 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.SlackMessageCoordinator [] - Received a SlackMessage from akka://DemoExecutorHelperSpec/user/worker-gabriel to akka://DemoExecutorHelperSpec/user/worker-rafael
2025-07-01 00:01:30.282 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - WorkerActor TestWorker started with status Idle
2025-07-01 00:01:30.283 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - Received AskForHelp message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.283 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - akka://StatefulActorSpec/user/$b, changing status from Idle to WaitingResponse
2025-07-01 00:01:30.283 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - Replying to sender akka://StatefulActorSpec/system/testActor-3 with HelpResponse
2025-07-01 00:01:30.283 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - WorkerActor TestWorker started with status Available
2025-07-01 00:01:30.283 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - Received AskForHelp message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.283 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - akka://StatefulActorSpec/user/$c, changing status from Available to WaitingResponse
2025-07-01 00:01:30.284 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - Replying to sender akka://StatefulActorSpec/system/testActor-3 with HelpResponse
2025-07-01 00:01:30.284 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - WorkerActor TestWorker started with status Available
2025-07-01 00:01:30.284 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - Received HelpResponse message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.284 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - akka://StatefulActorSpec/user/$d, changing status from Available to Available
2025-07-01 00:01:30.284 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - WorkerActor TestWorker started with status Available
2025-07-01 00:01:30.285 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - Received SendMeetingLink message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.285 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - akka://StatefulActorSpec/user/$e, changing status from Available to InMeeting
2025-07-01 00:01:30.285 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - WorkerActor TestWorker started with status WaitingResponse
2025-07-01 00:01:30.285 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - Received SendMeetingLink message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.285 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [] - akka://StatefulActorSpec/user/$f, changing status from WaitingResponse to InMeeting
2025-07-01 00:01:30.285 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - WorkerActor TestWorker started with status Available
2025-07-01 00:01:30.286 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - Received JoinMeeting message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.286 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - akka://StatefulActorSpec/user/$g, changing status from Available to InMeeting
2025-07-01 00:01:30.286 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - WorkerActor TestWorker started with status InMeeting
2025-07-01 00:01:30.286 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - Received JoinMeeting message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.286 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - akka://StatefulActorSpec/user/$h, is already in meeting
2025-07-01 00:01:30.287 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - WorkerActor TestWorker started with status InMeeting
2025-07-01 00:01:30.287 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - Received AskForHelp message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.359 [SimpleActorSenderSpec-akka.actor.default-dispatcher-6] INFO  d.actors.simple.SimpleActorSender [] - SimpleActorSender '$b' started
2025-07-01 00:01:30.360 [SimpleActorSenderSpec-akka.actor.default-dispatcher-6] INFO  d.actors.simple.SimpleActorSender [] - [$b] Processing StringMessage: StringMessage(Hello, World!)
2025-07-01 00:01:30.381 [SimpleActorAskSpec-akka.actor.default-dispatcher-9] INFO  demo.actors.simple.SimpleActorAsk [] - SimpleActorAsk '$a' stopped
2025-07-01 00:01:30.382 [SimpleActorAskSpec-akka.actor.default-dispatcher-9] INFO  demo.actors.simple.SimpleActorAsk [] - SimpleActorAsk '$c' stopped
2025-07-01 00:01:30.382 [SimpleActorAskSpec-akka.actor.default-dispatcher-9] INFO  demo.actors.simple.SimpleActorAsk [] - SimpleActorAsk '$d' stopped
2025-07-01 00:01:30.383 [SimpleActorAskSpec-akka.actor.default-dispatcher-9] INFO  demo.actors.simple.SimpleActorAsk [] - SimpleActorAsk '$b' stopped
2025-07-01 00:01:30.388 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - WorkerActor TestWorker started with status Idle
2025-07-01 00:01:30.388 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - Received AskForHelp message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.388 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - akka://StatefulActorSpec/user/$j, changing status from Idle to WaitingResponse
2025-07-01 00:01:30.389 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - Replying to sender akka://StatefulActorSpec/system/testActor-3 with HelpResponse
2025-07-01 00:01:30.389 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - Received SendMeetingLink message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:01:30.389 [StatefulActorSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.stateful.StatefulActor [] - akka://StatefulActorSpec/user/$j, changing status from WaitingResponse to InMeeting
2025-07-01 00:52:13.550 [ActorDemoSystem-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://ActorDemoSystem/user/worker-rafael] - WorkerActor Rafael started with status Idle
2025-07-01 00:52:13.554 [ActorDemoSystem-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://ActorDemoSystem/user/worker-gabriel] - WorkerActor Gabriel started with status Idle
2025-07-01 00:52:13.555 [ActorDemoSystem-akka.actor.default-dispatcher-5] INFO  demo.actors.SlackMessageCoordinator [akka://ActorDemoSystem/user/slack-message-coordinator] - Received a SlackMessage from akka://ActorDemoSystem/user/worker-gabriel to akka://ActorDemoSystem/user/worker-rafael
2025-07-01 00:52:13.555 [ActorDemoSystem-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://ActorDemoSystem/user/worker-rafael] - Received AskForHelp message from akka://ActorDemoSystem/user/slack-message-coordinator
2025-07-01 00:52:13.555 [ActorDemoSystem-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://ActorDemoSystem/user/worker-rafael] - akka://ActorDemoSystem/user/worker-rafael, changing status from Idle to WaitingResponse
2025-07-01 00:52:13.555 [ActorDemoSystem-akka.actor.default-dispatcher-8] INFO  demo.actors.stateful.StatefulActor [akka://ActorDemoSystem/user/worker-rafael] - Replying to sender akka://ActorDemoSystem/user/slack-message-coordinator with HelpResponse
2025-07-01 00:52:13.556 [ActorDemoSystem-akka.actor.default-dispatcher-6] INFO  demo.actors.SlackMessageCoordinator [akka://ActorDemoSystem/user/slack-message-coordinator] - Forwarding the message: HelpResponseStateful(I will help you!) from akka://ActorDemoSystem/user/worker-rafael to akka://ActorDemoSystem/user/worker-rafael
2025-07-01 00:52:13.557 [ActorDemoSystem-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://ActorDemoSystem/user/worker-gabriel] - Received HelpResponse message from akka://ActorDemoSystem/user/slack-message-coordinator
2025-07-01 00:52:13.557 [ActorDemoSystem-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://ActorDemoSystem/user/worker-gabriel] - akka://ActorDemoSystem/user/worker-gabriel, changing status from Idle to Available
2025-07-01 00:52:13.557 [ActorDemoSystem-akka.actor.default-dispatcher-6] INFO  demo.actors.SlackMessageCoordinator [akka://ActorDemoSystem/user/slack-message-coordinator] - Forwarding the message: SendMeetingLinkStateful(Can you join in this meeting link ?) from akka://ActorDemoSystem/user/worker-gabriel to akka://ActorDemoSystem/user/worker-gabriel
2025-07-01 00:52:13.558 [ActorDemoSystem-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://ActorDemoSystem/user/worker-rafael] - Received SendMeetingLink message from akka://ActorDemoSystem/user/slack-message-coordinator
2025-07-01 00:52:13.558 [ActorDemoSystem-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://ActorDemoSystem/user/worker-rafael] - akka://ActorDemoSystem/user/worker-rafael, changing status from WaitingResponse to InMeeting
2025-07-01 00:52:13.559 [ActorDemoSystem-akka.actor.default-dispatcher-10] INFO  demo.actors.SlackMessageCoordinator [akka://ActorDemoSystem/user/slack-message-coordinator] - Both workers are in meeting, forwarding the message: JoinMeetingStateful(Yes, I can join) from akka://ActorDemoSystem/user/worker-rafael to akka://ActorDemoSystem/user/worker-gabriel
2025-07-01 00:52:13.559 [ActorDemoSystem-akka.actor.default-dispatcher-10] INFO  demo.actors.SlackMessageCoordinator [akka://ActorDemoSystem/user/slack-message-coordinator] - Received message Both workers are in meeting
2025-07-01 00:53:08.783 [SimpleActorAskSpec-akka.actor.default-dispatcher-8] INFO  demo.actors.simple.SimpleActorAsk [akka://SimpleActorAskSpec/user/$a] - SimpleActorAsk '$a' started
2025-07-01 00:53:08.783 [SimpleActorSenderSpec-akka.actor.default-dispatcher-5] INFO  d.actors.simple.SimpleActorSender [akka://SimpleActorSenderSpec/user/$a] - SimpleActorSender '$a' started
2025-07-01 00:53:08.785 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-4] INFO  demo.actors.stateful.StatefulActor [akka://DemoExecutorHelperSpec/user/worker-gabriel] - WorkerActor Gabriel started with status Idle
2025-07-01 00:53:08.785 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-4] INFO  demo.actors.stateful.StatefulActor [akka://DemoExecutorHelperSpec/user/worker-rafael] - WorkerActor Rafael started with status Idle
2025-07-01 00:53:08.789 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-4] INFO  demo.actors.SlackMessageCoordinator [akka://DemoExecutorHelperSpec/user/slack-message-coordinator] - Received a SlackMessage from akka://DemoExecutorHelperSpec/user/worker-gabriel to akka://DemoExecutorHelperSpec/user/worker-rafael
2025-07-01 00:53:08.790 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-4] INFO  demo.actors.stateful.StatefulActor [akka://DemoExecutorHelperSpec/user/worker-rafael] - Received AskForHelp message from akka://DemoExecutorHelperSpec/user/slack-message-coordinator
2025-07-01 00:53:08.790 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-4] INFO  demo.actors.stateful.StatefulActor [akka://DemoExecutorHelperSpec/user/worker-rafael] - akka://DemoExecutorHelperSpec/user/worker-rafael, changing status from Idle to WaitingResponse
2025-07-01 00:53:08.790 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-4] INFO  demo.actors.stateful.StatefulActor [akka://DemoExecutorHelperSpec/user/worker-rafael] - Replying to sender akka://DemoExecutorHelperSpec/user/slack-message-coordinator with HelpResponse
2025-07-01 00:53:08.795 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.SlackMessageCoordinator [akka://DemoExecutorHelperSpec/user/slack-message-coordinator] - Forwarding the message: HelpResponseStateful(I will help you!) from akka://DemoExecutorHelperSpec/user/worker-rafael to akka://DemoExecutorHelperSpec/user/worker-rafael
2025-07-01 00:53:08.795 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://DemoExecutorHelperSpec/user/worker-gabriel] - Received HelpResponse message from akka://DemoExecutorHelperSpec/user/slack-message-coordinator
2025-07-01 00:53:08.796 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://DemoExecutorHelperSpec/user/worker-gabriel] - akka://DemoExecutorHelperSpec/user/worker-gabriel, changing status from Idle to Available
2025-07-01 00:53:08.796 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.SlackMessageCoordinator [akka://DemoExecutorHelperSpec/user/slack-message-coordinator] - Forwarding the message: SendMeetingLinkStateful(Can you join in this meeting link ?) from akka://DemoExecutorHelperSpec/user/worker-gabriel to akka://DemoExecutorHelperSpec/user/worker-gabriel
2025-07-01 00:53:08.796 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://DemoExecutorHelperSpec/user/worker-rafael] - Received SendMeetingLink message from akka://DemoExecutorHelperSpec/user/slack-message-coordinator
2025-07-01 00:53:08.796 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://DemoExecutorHelperSpec/user/worker-rafael] - akka://DemoExecutorHelperSpec/user/worker-rafael, changing status from WaitingResponse to InMeeting
2025-07-01 00:53:08.797 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.SlackMessageCoordinator [akka://DemoExecutorHelperSpec/user/slack-message-coordinator] - Both workers are in meeting, forwarding the message: JoinMeetingStateful(Yes, I can join) from akka://DemoExecutorHelperSpec/user/worker-rafael to akka://DemoExecutorHelperSpec/user/worker-gabriel
2025-07-01 00:53:08.797 [DemoExecutorHelperSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.SlackMessageCoordinator [akka://DemoExecutorHelperSpec/user/slack-message-coordinator] - Received message Both workers are in meeting
2025-07-01 00:53:08.797 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$a] - WorkerActor TestWorker started with status Idle
2025-07-01 00:53:08.798 [SimpleActorSenderSpec-akka.actor.default-dispatcher-5] INFO  d.actors.simple.SimpleActorSender [akka://SimpleActorSenderSpec/user/$a] - [$a] Processing IntMessage: IntMessage(42)
2025-07-01 00:53:08.800 [SimpleActorAskSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.simple.SimpleActorAsk [akka://SimpleActorAskSpec/user/$a] - [$a] Processing IntMessage: IntMessage(42) from akka://SimpleActorAskSpec/system/testActor-1
2025-07-01 00:53:08.806 [SimpleActorAskSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.simple.SimpleActorAsk [akka://SimpleActorAskSpec/user/$b] - SimpleActorAsk '$b' started
2025-07-01 00:53:08.808 [SimpleActorAskSpec-akka.actor.default-dispatcher-8] INFO  demo.actors.simple.SimpleActorAsk [akka://SimpleActorAskSpec/user/$b] - [$b] Processing StringMessage: StringMessage(Hello, World!) from akka://SimpleActorAskSpec/system/testActor-1
2025-07-01 00:53:08.808 [SimpleActorAskSpec-akka.actor.default-dispatcher-8] INFO  demo.actors.simple.SimpleActorAsk [akka://SimpleActorAskSpec/user/$c] - SimpleActorAsk '$c' started
2025-07-01 00:53:08.809 [SimpleActorAskSpec-akka.actor.default-dispatcher-7] INFO  demo.actors.simple.SimpleActorAsk [akka://SimpleActorAskSpec/user/$c] - [$c] Processing DoubleMessage: DoubleMessage(3.14) from akka://SimpleActorAskSpec/system/testActor-1
2025-07-01 00:53:08.810 [SimpleActorAskSpec-akka.actor.default-dispatcher-8] INFO  demo.actors.simple.SimpleActorAsk [akka://SimpleActorAskSpec/user/$d] - SimpleActorAsk '$d' started
2025-07-01 00:53:08.811 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$b] - WorkerActor TestWorker started with status Idle
2025-07-01 00:53:08.811 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$b] - Received AskForHelp message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:53:08.811 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$b] - akka://StatefulActorSpec/user/$b, changing status from Idle to WaitingResponse
2025-07-01 00:53:08.812 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$b] - Replying to sender akka://StatefulActorSpec/system/testActor-3 with HelpResponse
2025-07-01 00:53:08.812 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$c] - WorkerActor TestWorker started with status Available
2025-07-01 00:53:08.812 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$c] - Received AskForHelp message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:53:08.812 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$c] - akka://StatefulActorSpec/user/$c, changing status from Available to WaitingResponse
2025-07-01 00:53:08.812 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$c] - Replying to sender akka://StatefulActorSpec/system/testActor-3 with HelpResponse
2025-07-01 00:53:08.813 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$d] - WorkerActor TestWorker started with status Available
2025-07-01 00:53:08.813 [StatefulActorSpec-akka.actor.default-dispatcher-5] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$d] - Received HelpResponse message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:53:08.813 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$d] - akka://StatefulActorSpec/user/$d, changing status from Available to Available
2025-07-01 00:53:08.813 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$e] - WorkerActor TestWorker started with status Available
2025-07-01 00:53:08.814 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$e] - Received SendMeetingLink message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:53:08.814 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$e] - akka://StatefulActorSpec/user/$e, changing status from Available to InMeeting
2025-07-01 00:53:08.814 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$f] - WorkerActor TestWorker started with status WaitingResponse
2025-07-01 00:53:08.814 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$f] - Received SendMeetingLink message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:53:08.814 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$f] - akka://StatefulActorSpec/user/$f, changing status from WaitingResponse to InMeeting
2025-07-01 00:53:08.815 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$g] - WorkerActor TestWorker started with status Available
2025-07-01 00:53:08.815 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$g] - Received JoinMeeting message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:53:08.815 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$g] - akka://StatefulActorSpec/user/$g, changing status from Available to InMeeting
2025-07-01 00:53:08.815 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$h] - WorkerActor TestWorker started with status InMeeting
2025-07-01 00:53:08.815 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$h] - Received JoinMeeting message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:53:08.816 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$h] - akka://StatefulActorSpec/user/$h, is already in meeting
2025-07-01 00:53:08.817 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$i] - WorkerActor TestWorker started with status InMeeting
2025-07-01 00:53:08.817 [StatefulActorSpec-akka.actor.default-dispatcher-6] INFO  demo.actors.stateful.StatefulActor [akka://StatefulActorSpec/user/$i] - Received AskForHelp message from akka://StatefulActorSpec/system/testActor-3
2025-07-01 00:53:08.898 [SimpleActorSenderSpec-akka.actor.default-dispatcher-6] INFO  d.actors.simple.SimpleActorSender [akka://SimpleActorSenderSpec/user/$b] - SimpleActorSender '$b' started
